sentences,pos_tags
لاہور سٹاف رپورٹر چئیرمین ریلویز خواجہ خاور رشید چیمہ نے کہا ہے کہ وزارت ریلوے نے دہشت گ ,PROPN NOUN NOUN NOUN NOUN NOUN NOUN PROPN PROPN ADP VERB AUX SCONJ NOUN NOUN ADP NOUN PUNCT 
ممبئی اردو پوائنٹ اخبارتازہ ترین اے پی پی 11 جنوری2019ء بالی وڈ اداکار راج کمار رائو نے فلم بدری ناتھ کے ت� ,PROPN PROPN NOUN ADJ ADJ PROPN PROPN PROPN PROPN PROPN PROPN PROPN NOUN PROPN PROPN PROPN ADP NOUN PROPN PROPN ADP VERB 
کراچی اردو پوائنٹ اخبارتازہ ترین اے پی پی 18 اپریل2019ء رواں سال کی دوسری سہ ماہی میں شرح نمو میں 31 فیص ,PROPN PROPN NOUN ADJ ADJ PROPN PROPN PROPN PROPN PROPN ADJ NOUN ADP ADJ NOUN NOUN ADP NOUN NOUN ADP NUM VERB 
زرعی ترقیاتی بینک کی جانب سے سعودی عرب کو بین الاقوامی روپے قرض کی ادائیگی کے باوجود کاشتکارو ,ADJ ADJ NOUN ADP ADP ADP PROPN PROPN ADP NOUN NOUN NOUN NOUN ADP NOUN ADP ADP NOUN 
کینبرااردو پوائنٹ اخبارتازہ ترین لائن 06 جنوری2020ء سہ ملکی ٹی 20 انٹرنیشنل کرکٹ سیریز کا فائنل جنوری کو ,PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN NOUN NOUN NOUN ADP NOUN PROPN ADP 
لندناردو پوائنٹ تازہ ترین اخبار11مارچ 2019ء قومی ٹیم کے نوجوان فاسٹ بالر شاہین شاہ فریدی نے کہا ہے کہ � ,PROPN PROPN ADJ ADJ PROPN PROPN ADJ NOUN ADP NOUN NOUN NOUN PROPN PROPN PROPN ADP VERB AUX SCONJ PUNCT 
پاکستان کرکٹ بورڈپی سی بی نے جنوبی افریقہ کے خلاف ٹیسٹ سیریز کے لیے 17 رکنی اسکواڈ کا اع ,PROPN PROPN PROPN PROPN PROPN ADP PROPN PROPN ADP ADP NOUN NOUN ADP ADP NUM ADJ NOUN ADP VERB 
لاہورسپورٹس رپورٹر دورہ یورپ کے لیے پاکستان ہاکی ٹیم کا تربیتی کیمپ سے نیشنل ہاکی سٹیڈ� ,NOUN NOUN NOUN PROPN ADP ADP PROPN PROPN NOUN ADP ADJ NOUN ADP ADJ PROPN PROPN 
لاہور میرے خیال میں پی سی بی کی گورننگ باڈی نے پاک بھارت سیریز کیلئے ابھی تک سخت سیکیورٹ� ,PROPN PRON NOUN ADP PROPN PROPN PROPN ADP NOUN NOUN ADP PROPN PROPN NOUN ADP PRON ADP ADJ VERB 
کراچی پاکستان نے والی انتہائی متعدد موبائل بینکوں سے واپس لیے گئے موبائل نیٹ ورک میں واضح مواد حذف نہ ,PROPN PROPN ADP ADP ADV ADJ NOUN NOUN ADP ADJ VERB AUX NOUN NOUN NOUN ADP ADJ NOUN NOUN PART 
لاہور ریڈیو نیوز اداکارہ لیلی زبیری نے کہا ہے کہ میرے خلاف بوتل شروع ہو چکا ہے اور ان کے خل ,PROPN PROPN NOUN NOUN PROPN PROPN ADP VERB AUX SCONJ PRON ADP NOUN NOUN VERB AUX AUX CCONJ PRON ADP ADJ 
ایک ڈان بنیاد پر پیپلز پارٹی کو سننے والوں کے لیے بڑا دھچکا لگا ہے ایک سال سے بھی منافع خور شر ,NUM PROPN NOUN ADP NOUN NOUN ADP VERB ADP ADP ADP ADJ NOUN VERB AUX NUM NOUN ADP PART NOUN NOUN VERB 
اسلام اباد اردو پوائنٹ اخبارتازہ ترین اے پی پی 05 اکتوبر2020ء جولائی 2020ء کے دوران مچھلی اور اس کی مصنوعات کی ,PROPN PROPN PROPN NOUN ADJ ADJ PROPN PROPN PROPN PROPN PROPN PROPN PROPN ADP ADP NOUN CCONJ PRON ADP NOUN VERB 
اسلام اباد اردو پوائنٹ اخبارتازہ ترین این این ئی 02 مئی2018ء مالی سال 2018ء کے دوران بیڈویئر روزگار کے 18 منصوبو� ,PROPN PROPN PROPN PROPN ADJ ADJ PROPN PROPN PROPN PROPN PROPN ADJ NOUN PROPN ADP ADP PROPN NOUN ADP NUM VERB 
سڈنی اردو پوائنٹ اخبارتازہ ترین اے پی پی 12 جنوری2020ء کرکٹ اسٹریلیا نے تصدیق کی ہے کہ اسٹریلیا ,PROPN PROPN NOUN ADJ ADJ PROPN PROPN PROPN PROPN PROPN NOUN PROPN ADP NOUN VERB AUX SCONJ VERB 
ممبئی اردو پوائنٹ اخبار تازہ ترین ئی این پی 16نومبر 2012ء سابق بھارتی کرکٹر اور کپتان سارو گنگولی کا ک� ,PROPN PROPN NOUN NOUN ADJ ADJ PROPN PROPN PROPN PROPN PROPN ADJ PROPN NOUN CCONJ NOUN PROPN PROPN ADP VERB 
برسبین جنوری اے پی پی بال ٹیمپرنگ کیس میں ملوث اسٹریلوی سپنر نیتھن لیون اپنی ئی سی سی ٹیسٹ چی ,PROPN PROPN PROPN PROPN PROPN PROPN PROPN NOUN ADP ADJ NOUN NOUN PROPN PROPN PRON PROPN PROPN PROPN PROPN VERB 
لاہور ڈیلی پاکستان لائن پاکستان کے ڈومیسٹک کرکٹ کے نشریاتی ٹیموں کے لئے اہم سنگ میل عبور ک ,PROPN PROPN PROPN PROPN PROPN ADP NOUN NOUN ADP ADJ NOUN ADP ADP ADJ NOUN NOUN ADJ PUNCT 
پاکستانی خواتین کھلاڑیوں کی انٹری نہیں ہے انٹرنیشنل رینکنگ میں تنزلی پاکستان کی چھٹی � ,ADJ NOUN NOUN ADP NOUN PART AUX NOUN NOUN ADP NOUN PROPN ADP VERB PUNCT 
اسلام باد ڈیلی پاکستان لائن خوبرو ماڈل اور اداکارہ قندیل بلوچ کی جانب سے دی جانے والی عدالت میں ایک اور ت ,PROPN PROPN PROPN PROPN PROPN PROPN PROPN CCONJ PROPN PROPN PROPN ADP ADP ADP VERB AUX ADP NOUN ADP NUM CCONJ ADJ 
ممبئی اے پی پی بالی وڈ اداکار سدھارتھ ملہوترا نے کہا ہے کہ دپیکا پاڈوکون کی زندگی پر بننے والی � ,PROPN PROPN PROPN PROPN PROPN PROPN NOUN PROPN PROPN ADP VERB AUX SCONJ PROPN PROPN ADP NOUN ADP VERB ADP PUNCT 
لاہور ڈیلی پاکستان لائن قومی کرکٹر عماد وسیم کے سوشل میڈ یا پر گردش کرنے والی افواہوں کی تردید � ,PROPN PROPN PROPN PROPN ADJ NOUN PROPN PROPN ADP NOUN PROPN CCONJ ADP NOUN VERB ADP NOUN ADP NOUN VERB 
اسلام اباد اردو پوائنٹ اخبارتازہ ترین اے پی پی 16 مئی2018ء رواں سال 2018ء کی تیسری سہ ماہی میں جنوری تا مارچ ک ,PROPN PROPN PROPN NOUN ADJ ADJ PROPN PROPN PROPN PROPN PROPN ADJ NOUN PROPN ADP ADJ NOUN NOUN ADP PROPN ADP PROPN PUNCT 
نیویارکاردو پوائنٹ اخبارتازہ ترین ئی این پی 17 ستمبر2017ءپاکستانی نژاد برطانوی اداکارہ امر یکی گلوکار ,ADJ NOUN NOUN PROPN PROPN PROPN PROPN PROPN PROPN PROPN ADJ NOUN PROPN PROPN PROPN 
کراچی اسپورٹس رپورٹر روس کی ماریہ شراپوا کو ائندہ ماہ شیڈول سال کے دوسرے گرینڈسلام ٹینس ٹورنامنٹ � ,PROPN PROPN PROPN PROPN ADP PROPN PROPN ADP ADJ NOUN NOUN NOUN ADP ADJ NOUN NOUN NOUN VERB 
نئی دہلی ڈیلی پاکستان لائن بھارتی کرکٹ بورڈ نے کرپشن کے الزام میں سزا پانے والے پلیئرز کے نام ,PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN ADP NOUN ADP NOUN ADP NOUN VERB ADP NOUN ADP NOUN 
لاہور کلچرل رپورٹر اقوام متحدہ کی خیر سگالی سفیر اور یونائٹڈ میجر جنرل نیہا لینڈ کے منتظمین نے ,PROPN NOUN NOUN PROPN PROPN ADP NOUN PROPN PROPN CCONJ NOUN NOUN NOUN PROPN PROPN ADP NOUN ADP 
اسلام اباد اردو پوائنٹ اخبارتازہ ترین اے پی پی 11 مارچ2020ء اداکار یاسر حسین نے نظم کے لحاظ سے مداحوں کو ن� ,PROPN PROPN PROPN NOUN ADJ ADJ PROPN PROPN PROPN PROPN PROPN NOUN PROPN PROPN ADP NOUN ADP NOUN ADP NOUN ADP VERB 
کیلی فورنیا سماجی رابطے کی معروف ترین ویب سائٹ فیس بک نے بتایا ہے کہ انتظامیہ کو دوبارہ گرفتا ,PROPN PROPN ADJ NOUN ADP ADJ ADJ NOUN NOUN NOUN NOUN ADP VERB AUX SCONJ NOUN ADP ADV VERB 
کراچیاردو پوائنٹ تازہ ترین اخبارئی این پی 15ستمبر 2013ءامریکی تجارتی خسارے میں کمی کے باوجود امریکہ ,PROPN PROPN ADJ ADJ NOUN PROPN PROPN PROPN PROPN ADJ NOUN ADP NOUN ADP ADP PROPN 
ڈھاکہ ویب ڈیسک قومی ٹیم کے ہیڈ کوچ وقار یونس کا کہنا ہے کہ ٹی ٹوینٹی ورلڈ کپ کی میزبان ,PROPN PROPN PROPN ADJ NOUN ADP NOUN NOUN PROPN PROPN ADP VERB VERB SCONJ PROPN PROPN PROPN PROPN ADP NOUN 
جمیکا اردو پوائنٹ اخبارتازہ ترین این این ئی 01 نومبر2017ءویسٹ انڈیز رواں برس جون میں پہلی مرتبہ ڈے این ,PROPN PROPN PROPN ADJ ADJ PROPN PROPN PROPN PROPN PROPN PROPN ADJ NOUN PROPN ADP ADJ NOUN VERB VERB 
پیرس نوائے وقت نیوز دنیا کے سب سے چھوٹے گھوڑے فرانس میں ایک کار سے مشابہہ ڈونگ ٹو جہاں انسا ,PROPN PROPN NOUN NOUN NOUN ADP PRON ADP ADJ NOUN PROPN ADP NUM NOUN ADP NOUN PROPN PROPN PROPN VERB 
اسلام اباد وفاقی وزیر برائے پاور ڈویژن عمر ایوب اور ڈائریکٹر جنرل انڈسٹریز سردار تنویر الیاس نے کہا ,PROPN PROPN ADJ NOUN ADP NOUN NOUN PROPN PROPN CCONJ NOUN NOUN NOUN NOUN PROPN PROPN ADP VERB 
نئی دہلیصباح نیوز بھارت کا سب سے بڑا ڈومیسٹک ٹورنامنٹ بدھ سے ستمبر تک ممبئی میں ہوگا ٹورنامنٹ م� ,ADJ NOUN PROPN PROPN ADP PRON ADP ADJ NOUN NOUN NOUN ADP PROPN ADP PROPN ADP VERB NOUN PUNCT 
لاہور پاکستان کرکٹ بورڈ نے سابق کپتان اور مایہ ناز رانڈر انضمام الحق کو بیک وقت دورہ انگلینڈ کیل� ,PROPN PROPN PROPN PROPN ADP ADJ NOUN CCONJ PROPN PROPN PROPN PROPN PROPN ADP ADJ NOUN NOUN PROPN VERB 
دبئیئی این پی قومی کر کٹ ٹیم کے کپتان سرفراز احمدنے کہا ہے کہ پاکستان کی ٹی ٹوئنٹی ٹیم ا� ,PROPN PROPN PROPN ADJ VERB PROPN NOUN ADP NOUN PROPN PROPN VERB AUX SCONJ PROPN ADP PROPN PROPN NOUN PUNCT 
برسبیناردو پوائنٹ اخبارتازہ ترین لائن 04 جنوری2018ء ڈیوس کپ ٹائی ورلڈ گروپ ٹو کا پہلا رانڈ شام ساڑھے پان� ,PROPN PROPN PROPN PROPN NOUN PROPN PROPN PROPN PROPN PROPN PROPN NOUN PROPN ADP ADJ NOUN NOUN NUM VERB 
کراچی سونے کی قیمت میں ایک بار پھر اضافہ ہوگیا ہے تفصیلات کے مطابق سونے کی فی تولہ قیمت م� ,PROPN VERB ADP NOUN ADP NUM NOUN PART NOUN VERB AUX NOUN ADP ADP VERB ADP ADP NOUN NOUN VERB 
اسلام اباد اردو پوائنٹ اخبارتازہ ترین این این ئی 11 فروری2019ء اسلام اباد چیمبر اف کامرس اینڈ انڈسٹری کے � ,PROPN PROPN PROPN PROPN NOUN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN ADP PUNCT 
ممبئی جسارت نیوزائی سی سی ویمنز ورلڈ ٹی ٹوئنٹی کپ کے سیمی فائنلز اج کھیلے جائینگے اس سلسلے م� ,PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN ADP NOUN NOUN NOUN VERB AUX DET NOUN PUNCT 
لاہور اردو پوائنٹ تازہ ترین اخبار24اپریل 2020ء پاکستان کرکٹ بورڈ کے چیئر مین احسان مانی نے انٹر نیشنل � ,PROPN PROPN NOUN ADJ ADJ PROPN PROPN PROPN PROPN PROPN ADP NOUN NOUN PROPN PROPN ADP NOUN NOUN VERB 
ایسا لگتا ہے کہ اسمارٹ فونز بنانے والی دنیا کی معروف کمپنی ایپل کا ایسا پلیٹ فارم متعارف کروانے ج ,PRON VERB AUX SCONJ NOUN NOUN VERB ADP NOUN ADP ADJ NOUN NOUN ADP DET NOUN NOUN ADJ VERB PUNCT 
لاہوراردو پوائنٹ تازہ ترین اخبار 25اکتوبر2019ء چئیرمین پی سی بی شہریارخان نے کہاہے کہ کوروناوائرس ک ,PROPN PROPN ADJ ADJ NOUN PROPN NOUN PROPN PROPN PROPN NOUN ADP VERB SCONJ PROPN PUNCT 
ایڈنبرا اردو پوائنٹ اخبارتازہ ترین اے پی پی 11 مئی2019ء اسڑیلیا نے کہا ہے کہ جولائی کے دوران ملک میں ,PROPN PROPN NOUN NOUN ADJ PROPN PROPN PROPN PROPN PROPN PROPN ADP VERB AUX SCONJ PROPN ADP ADP NOUN ADP 
پاکستانی ٹیم اسٹریلیا کے خلاف پہلے کرکٹ ٹیسٹ کی پہلی اننگز میں �یتنبیہ کے ساتھ 13سال بعد سات � ,ADJ NOUN PROPN ADP ADP ADJ NOUN NOUN ADP ADJ NOUN ADP NOUN ADP ADP NUM ADP NUM PUNCT 
کراچی اردو پوائنٹ اخبارتازہ ترین اے پی پی 13 جنوری2017ء نیشنل بنک پاکستان کے صدر طارق جاوید سینیئر نائ ,PROPN PROPN NOUN ADJ ADJ PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN ADP NOUN PROPN PROPN ADJ VERB 
میڈرڈاردو پوائنٹ اخبارتازہ ترین لائن 19 اپریل2017ء اسپینش فٹبال چیمپئن لیگ کے سیمی فائنل میں مانچسٹر ,PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN ADP NOUN NOUN ADP PROPN 
ممبئی اردو پوائنٹ اخبارتازہ ترین اے پی پی 05 اکتوبر2018ء بالی وڈ ہدایتکار وکاس بہل کی فلم سردار کی بھرپو ,PROPN PROPN NOUN ADJ ADJ PROPN PROPN PROPN PROPN PROPN PROPN PROPN NOUN PROPN PROPN ADP NOUN NOUN VERB VERB 
کراچی اردو پوائنٹ اخبار تازہ ترین4اپریل 2009ء رواں مالی سال 200809ء کے پہلے پانچ ماہ جولائی سے اپریل کے دورا ,PROPN PROPN NOUN NOUN ADJ PROPN PROPN ADJ ADJ NOUN PROPN ADP ADJ NUM NOUN PROPN ADP PROPN ADP VERB 
لندن سپورٹس ڈیسک انگلینڈ کے معروف فٹبالر ڈیوڈ بیکہم کی ایک ویڈیو سوشل میڈیا پر وائرل ہورہی � ,PROPN PROPN PROPN PROPN ADP ADJ NOUN PROPN PROPN ADP NUM NOUN NOUN NOUN ADP ADJ VERB PUNCT 
کراچی ڈیلی پاکستان لائن پاکستان سپر لیگ پی ایس ایل کے تیسرے ایڈیشن کیلئے ٹیموں کے مالکان ن ,PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN ADP ADJ NOUN ADP NOUN ADP NOUN VERB 
نیویارک نیٹ نیوز دنیا کی سب سے بڑی بادبانی کشتی کے طور پر ایک مکینک نے ایک ایسا روبوٹ تیار ,PROPN PROPN PROPN NOUN ADP PRON ADP ADJ NOUN NOUN ADP ADP ADP NUM NOUN ADP NUM DET NOUN ADJ 
لندن ڈیلی پاکستان لائن پاکستان کرکٹ ٹیم کے مایہ ناز رانڈر شعیب ملک نے کہا ہے کہ جب انجری ہوئی ,PROPN PROPN PROPN PROPN PROPN PROPN NOUN ADP PROPN PROPN PROPN PROPN PROPN ADP VERB AUX SCONJ PRON ADJ VERB 
اسلام باد اے پی پی سارک چیمبر کے سینئر نائب صدر اور نائب صدر منتخب ہو گئے پاکستان میں سارک چیمبرز � ,PROPN PROPN PROPN PROPN PROPN PROPN PROPN ADP ADJ NOUN NOUN CCONJ NOUN NOUN ADJ VERB AUX PROPN ADP PROPN PROPN PUNCT 
فیصل باداردو پوائنٹ اخبار تازہ ترین29 اکتوبر2014 ءحکومت نے اشیائے خوردو نوش کی قیمتوں کو پر لگانے کیل ,PROPN PROPN PROPN NOUN ADJ PROPN PROPN PROPN ADP NOUN NOUN NOUN ADP NOUN ADP ADP VERB VERB 
ممبئی اردو پوائنٹ اخبارتازہ ترین اے پی پی 05 اپریل2018ء بالی وڈ فلمساز بونی کپور نے دستاویزی فلم کے سی� ,PROPN PROPN NOUN ADJ ADJ PROPN PROPN PROPN PROPN PROPN PROPN PROPN NOUN PROPN PROPN ADP ADJ NOUN ADP VERB 
لاہور کامرس رپورٹر مقامی تھوک مارکیٹ میں گذشتہ روز 100 کلو چینی کی بوری کی قیمت میں 100 روپے اضا� ,PROPN PROPN PROPN ADJ NOUN NOUN ADP ADJ NOUN NUM NOUN NOUN ADP NOUN ADP NOUN ADP NUM NOUN VERB 
معروف اداکارہ صوفی ٹرنر کو سگریٹ نوشی کرتے ہوئے تشویشناک حالت میں ڈاکٹرز کے ساتھ تلخ حقت � ,ADJ NOUN PROPN PROPN ADP NOUN NOUN VERB AUX ADJ NOUN ADP NOUN ADP ADP NOUN NOUN VERB 
افغانستان کرکٹ بورڈ کے انتظامی معاملات پر پاکستان اور افغانستان کے درمیان کرکٹ سیریز کا امکان رو ,PROPN PROPN PROPN ADP ADJ NOUN ADP PROPN CCONJ PROPN ADP ADP NOUN NOUN ADP NOUN VERB 
حکومت پنجاب کی جانب سے نئے بنک اکاونٹس کی تعداد بڑھانے کی تجویز سامنے ائی ہے پنجاب حکومت نے ,NOUN PROPN ADP ADP ADP ADJ NOUN NOUN ADP NOUN VERB ADP NOUN ADV VERB AUX PROPN NOUN ADP 
فیصل باد اے پی پی زرعی ماہرین نے شلجم کے کاشتکاروں کو ہدایت کی ہے کہ وہ موسم گرما کی شدت سے � ,PROPN PROPN PROPN PROPN PROPN ADJ NOUN ADP NOUN ADP NOUN ADP NOUN VERB AUX SCONJ PRON NOUN NOUN ADP NOUN ADP VERB 
کیا بتاسکتے ہیں کہ کوئی بیگم نہیں ہے کہ ان سے کبھی وقت گزرا ہے اگر ہاں تو کیا کبھی ,PRON VERB AUX SCONJ PRON NOUN PART AUX SCONJ PRON ADP PRON NOUN VERB AUX SCONJ PRON PART PRON PRON 
لاہورنمائندہ سپورٹسسپورٹس رپورٹر اے سی سی انڈر 19 ایشیا کرکٹ کپ میں پاکستان نے پہلے میچ میں ہ ,PROPN NOUN NOUN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN ADP PROPN ADP ADJ NOUN ADP VERB 
نیویارک 17 اگست اے پی پی امریکی ئل مارکیٹ میں خام تیل کے نرخوں میں اضافہ ہوا جس کی وجہ امریکی ,PROPN PROPN PROPN PROPN PROPN PROPN ADJ NOUN NOUN ADP NOUN NOUN ADP NOUN ADP NOUN VERB PRON ADP ADP ADJ 
اداکارہ سجل علی جلد ہی بہت جلد تینوں فلمی کیریئر کا اغاز کریں گی جس میں وہ خواتین کو اپنی کار ,NOUN PROPN PROPN ADV PART ADV ADV NUM NOUN NOUN ADP NOUN VERB AUX PRON ADP PRON NOUN ADP PRON VERB 
کراچیاسپورٹس رپورٹر پاکستان کے اعصام الحق اور جولین روزے کو انڈورز اوپن ٹینس چیمپئن شپ کے فائ ,PROPN NOUN PROPN ADP PROPN PROPN CCONJ PROPN PROPN ADP PROPN PROPN NOUN PROPN PROPN ADP VERB 
میلبورن اردو پوائنٹ اخبارتازہ ترین اے پی پی 20 جنوری2017ء جان بلیک نے پولش کائونٹی سسیکس کو شکست دے کر ,PROPN PROPN NOUN ADJ ADJ PROPN PROPN PROPN PROPN PROPN PROPN PROPN ADP PROPN PROPN PROPN ADP NOUN VERB AUX 
خیبر ایجنسی لائن صدر مملکت ممنون حسین نے فصلوں کو نقصان پہنچانے کے باعث ائل کمپنی اف پاکستان سے م ,PROPN PROPN PROPN NOUN PROPN PROPN PROPN ADP NOUN ADP NOUN VERB ADP ADP PROPN PROPN PROPN PROPN ADP VERB 
فیروز والہ نامہ نگار دریائے راوی امیروں کے تحفظ کیلئے پاکستان کا بڑا انعامی سکیم راوی امیروں ,PROPN PROPN PROPN PROPN PROPN PROPN NOUN ADP NOUN ADP PROPN ADP ADJ ADJ NOUN NOUN NOUN 
ممبئیاردو پوائنٹ اخبارتازہ ترین این این ئی 12 اکتوبر2016ء بالی ووڈ کی مایہ ناز اداکارہ رانی مکھرجی کی ف ,PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN ADP PROPN PROPN PROPN PROPN PROPN VERB PUNCT 
اسلام باد اردو پوائنٹ اخبار تازہ ترین27جولائی 2009ء بھارت کے ارب پتی تاجر روہت شیٹھی نے پاکستان میں زادی ,PROPN PROPN PROPN NOUN NOUN PROPN PROPN PROPN PROPN ADP NUM NOUN NOUN PROPN PROPN ADP PROPN ADP VERB 
سکھرسندھ نے جنوبی وزیرستان کے علاقے میرپور خاص میں یکجہتی کا اظہار کرتے ہوئے تقریبا سال قبل مح ,PROPN ADP PROPN PROPN ADP NOUN PROPN NOUN ADP NOUN ADP NOUN VERB AUX ADJ NOUN ADP PUNCT 
کراچی ڈیلی پاکستان لائن شہر قائد کے صرافہ بازار میں سونے کی فی تولہ قیمت میں 500 روپے کمی ہو گئ ,PROPN PROPN PROPN PROPN NOUN NOUN ADP ADJ NOUN ADP VERB ADP ADP NOUN NOUN ADP NUM NOUN NOUN VERB AUX 
لاہور کلچرل رپورٹر معروف رائٹر اور ڈائریکٹر ڈاکٹر اجمل ملک نے کہا ہے کہ بھارت کے ساتھ زیادہ س ,PROPN NOUN NOUN PROPN NOUN CCONJ NOUN NOUN PROPN PROPN ADP VERB AUX SCONJ PROPN ADP ADP ADJ VERB 
لاہوراردو پوائنٹ اخبارتازہ ترین لائن 30 جولائی2017ء ایشیا کپ میں روایتی حریف بھارت کو شکست دے کر پاکست ,PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN ADP ADJ NOUN PROPN ADP NOUN VERB AUX VERB 
ڈی سی میری لینڈ کے ڈیریکوئیٹ پاورک کے نام پرستصنعتی اوردفاعی نمائش کا اہتمام کیا گیا جس می ,PROPN PROPN PROPN PROPN ADP PROPN PROPN ADP NOUN ADJ ADJ NOUN ADP NOUN VERB AUX PRON VERB 
کراچی این این ائی معروف کرکٹر حنیف محمد کو کراچی میں عید کی مبارکباد دینے پر شاندار خراج عقیدت پ ,PROPN PROPN PROPN PROPN ADJ NOUN PROPN PROPN ADP PROPN ADP NOUN ADP NOUN VERB ADP ADJ NOUN NOUN PUNCT 
لاہور سپورٹس رپورٹر قومی ویمن کرکٹ ٹیم کی سابق کپتان ثنامیر ئی سی سی کی ویمن کرکٹ چیمپئن ش� ,PROPN PROPN PROPN PROPN PROPN PROPN NOUN ADP ADJ NOUN ADJ PROPN PROPN PROPN ADP NOUN NOUN NOUN VERB 
انگلینڈ کرکٹ ٹیم کے سابق فاسٹ بولر بین سٹوکس نے کورونا وائرس سے ہونے والی موت کی تحقیقات کرانے ,PROPN NOUN NOUN ADP ADJ NOUN NOUN PROPN PROPN ADP PROPN PROPN ADP VERB ADP NOUN ADP NOUN VERB 
شارجہ میں کھیلے جا رہے پی ایس ایل تھری میں اپنا پہلا میچ کوئٹہ گلیڈی ایٹرز کیخلاف ک� ,PROPN ADP VERB AUX AUX PROPN PROPN PROPN PROPN ADP PRON ADJ NOUN PROPN PROPN NOUN ADV PUNCT 
صوابی اردو پوائنٹ تازہ ترین اخبار 14فروی 2015ء ینگ پنجگور ڈھیر سوات زاد کشمیر چوہدری محمد یعقوب فتح ع ,ADJ PROPN NOUN ADJ ADJ NOUN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PUNCT 
لاہور اردو پوائنٹ اخبارتازہ ترین این این ئی 10 جنوری2018ء لاہور چیمبر کے سینئر نائب صدر الماس حیدر کا کہنا ,PROPN PROPN NOUN ADJ PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN ADP ADJ NOUN NOUN PROPN PROPN ADP VERB 
جرمنی کے شہر برلن میں ہزاروں کی تعداد میں دنیا کی سب سے بڑی چوٹی ماونٹ ایورسٹ کی نمائش کا ا� ,PROPN ADP NOUN PROPN ADP NOUN ADP NOUN ADP NOUN ADP PRON ADP ADJ NOUN PROPN PROPN ADP NOUN ADP VERB 
پشاور 92 نیوز اسلام اباد ریجن میں اسٹریلیا سے تعلق رکھنے والے تین کھلاڑیوں کو قائداعظم سپر لیگ م� ,PROPN PROPN PROPN PROPN PROPN PROPN ADP PROPN ADP NOUN VERB ADP NUM NOUN ADP PROPN PROPN PROPN PUNCT 
ممبئی اردو پوائنٹ اخبارتازہ ترین لائن 05 اگست2018ء بالی وڈ اداکار اکشے کمار نے کہا ہے کہ ایکشن فلمبراد ,PROPN PROPN NOUN ADJ ADJ NOUN PROPN PROPN PROPN PROPN NOUN PROPN PROPN ADP VERB AUX SCONJ NOUN VERB 
لاہور اردو پوائنٹ اخبارتازہ ترین این این ئی 24 اپریل2017ء تربیلا منگلا اور چشمہ کے بی ذخائر میں گزشتہ ,PROPN PROPN PROPN NOUN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN CCONJ PROPN ADP PROPN NOUN ADP ADJ 
لاہور کلچرل رپورٹر اداکارہ میزبان ندا یاسر کو شادی کے لئے سپین گئی دیوانی کنیڈا پہنچ گئی � ,PROPN NOUN NOUN PROPN PROPN PROPN PROPN ADP NOUN ADP ADP PROPN AUX PROPN NOUN VERB AUX PUNCT 
لاہور کامرس رپورٹر لاہور چیمبر کامرس اینڈ انڈسٹری کے صدر ملک طاہر جاوید نے کہا کہ تاجر برادری پا ,PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN ADP NOUN NOUN PROPN PROPN ADP VERB SCONJ NOUN NOUN VERB 
لندن اردو پوائنٹ اخبارتازہ ترین این این ئی 20 جون2017ء عالمی فٹبال کی عالمی گورننگ باڈی فیفا نے اپنے معطل ,PROPN PROPN PROPN ADJ ADJ PROPN PROPN PROPN PROPN PROPN ADJ NOUN ADP ADJ NOUN NOUN PROPN ADP PRON ADJ 
ویسٹ انڈیز کے سابق کپتان رچی رچرڈسن پاکستان اور ورلڈ الیون کے مابین کھیلے گئے ٹی ٹوئنٹی میچ ,PROPN PROPN ADP ADJ NOUN PROPN PROPN PROPN CCONJ PROPN PROPN ADP ADP VERB AUX PROPN PROPN PROPN 
اسلام باد جون اے پی پی وزارت منصوبہ بندی ترقی اصلاحات نے سرکاری شعبہ کے ترقیاتی پروگراموں میں نیشن ,PROPN PROPN PROPN PROPN PROPN PROPN NOUN NOUN ADJ NOUN NOUN ADP ADJ NOUN ADP ADJ NOUN ADP PROPN 
زندگی صدیوں سے ہی بیمار ہوتی تھی سب سے اوپر اگئی سائنس فکشن اور میک اپ کی کامیابی تک کا س� ,NOUN NOUN ADP PART ADJ VERB AUX PRON ADP ADP NOUN NOUN NOUN CCONJ NOUN PROPN ADP NOUN ADP ADP VERB 
